group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential,participant_num
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,My father had a South African accent,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,New Jersey,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,"Colonia, NJ",origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,North Carolina,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,27540,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,28,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,I experienced a concussion in 2013,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,"I think it would be beneficial to let people hear the audio parts a few more times, since some people have audio processing disorders.",suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,28
Group_2,74eb76a656aaea33943df6222ffa6fbf8aef444d4bd9063668a51f2c55ff2d43,"No, everything went well",technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,28
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,5,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,3,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,4,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,Male,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,Some college,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,Unsure,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,Unsure; same as first part though,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,American,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,NA,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,MN,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,55904,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,SC,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,29440,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,"SC, MN",same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,28,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,Showing how much is left in the study,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,29
Group_4,8d5e89fc843857b426e42d0813d198a1aa54dd91f25586fd69199a7328fc7617,No,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,29
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,5,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,['Black or African American'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,unsure,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,Unsure,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,"My mom, American; My sister, American; my friend, Argentine",most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,I took spanish classes in school between the ages of 6 and 18,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,Georgia,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,31792,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,Georgia,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,31792,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,28,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,Maybe decrease the static in the second part,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,30
Group_2,98104a3a5afd49c5cde21ead8cc0d45c3b36a7a9eef2c4cbde9c3749f99a4ba4,No,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,30
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,5,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,5,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,1,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,No,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"['English', 'Spanish']",native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"Yes, they spoke English with a Spanish accent",household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"Yes, they spoke English with a Spanish accent",current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,Male,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,spanish,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,unsure,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,none,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,mild american accent,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,none,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,mississippi,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,39553,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,mississippi,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,39553,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,na,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,30,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,na,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,the order of questions and increase payment,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,31
Group_2,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,none,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,31
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,3,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,3,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,3,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,1,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,This doesn't apply to me becuase I answered 'No' previously,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,Some college,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,32
Group_4,add55044fcab140b9e16c981717707ef8fda0204add7b98cc4e9f30e7a529559,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,32
